,,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,TEAM_PTS,this
,,PTS,PTS,PTS,PTS,PTS,PTS,AST,AST,AST,AST,AST,AST,OREB,OREB,OREB,OREB,OREB,OREB,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA,FG3M,FG3M,FG3M,FG3M,FG3M,FG3M,FG3A,FG3A,FG3A,FG3A,FG3A,FG3A,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,STL,STL,STL,STL,STL,STL,DREB,DREB,DREB,DREB,DREB,DREB,BLK,BLK,BLK,BLK,BLK,BLK,TO,TO,TO,TO,TO,TO,,
,,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,,HOME
GAME_ID,TEAM_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21700062.0,1610612762.0,20.402277039848197,20.130874479476503,22.00873362445415,19.537688442211056,30.132796780684107,15.03283381040579,1.821631878557875,5.13979773944081,4.491578290704928,10.85427135678392,4.635814889336016,1.9397204916652633,4.3719165085389,0.0,0.8983156581409857,0.7236180904522613,0.0,0.9698602458326316,9.108159392789375,7.28138013087448,9.881472239550844,6.150753768844221,10.430583501006037,6.304091597912106,12.751423149905124,13.277810826888757,18.8646288209607,15.557788944723619,18.543259557344065,12.123253072907897,0.0,5.568114217727543,0.0,1.4472361809045227,5.79476861167002,0.9698602458326316,0.0,10.27959547888162,1.3474734872114786,6.5125628140703515,11.58953722334004,4.849301229163158,2.18595825426945,0.0,2.245789145352464,5.788944723618091,3.476861167002012,1.4547903687489476,2.5502846299810247,0.0,2.6949469744229573,6.5125628140703515,3.476861167002012,1.4547903687489476,0.9493983847041372,1.2769731007981082,1.282279608192342,1.8835840418574232,1.1451292246520874,0.0,13.29157738585792,6.384865503990541,7.052537845057881,7.911052975801177,3.4353876739562628,12.94553146483342,0.9493983847041372,1.2769731007981082,4.487978628673197,0.37671680837148463,0.5725646123260437,1.5230037017451084,2.8481951541124113,3.4052616021282884,3.8468388245770258,3.7671680837148465,4.007952286282307,5.330512956107879,88.0,0.0
21700066.0,1610612742.0,21.85668902223791,21.729699141752334,17.649880095923262,16.61119515885023,24.564063684609554,29.077951002227174,0.5082950935404165,3.25945487126285,3.0695443645083933,3.540090771558245,8.733889310083397,12.828507795100224,3.5580656547829155,2.1729699141752334,1.9184652278177456,1.0892586989409985,2.183472327520849,1.2828507795100224,8.132721496646663,7.062152221069509,6.906474820143885,5.446293494704992,9.279757391963608,11.118040089086861,11.69078715142958,20.643214184664718,20.335731414868103,14.16036308623298,19.10538286580743,24.801781737193764,0.0,1.0864849570876167,1.5347721822541966,3.540090771558245,2.183472327520849,4.703786191536748,0.0,5.160803546166179,6.139088729016787,8.986384266263238,6.550416982562548,9.835189309576839,5.591246028944582,6.5189097425257,2.302158273381295,2.178517397881997,3.821076573161486,2.138084632516704,7.116131309565831,8.963500895972837,3.0695443645083933,2.723146747352496,8.733889310083397,3.848552338530067,1.0247894674415847,1.672716712647016,1.0497539639147075,1.1248535346960031,0.6336633663366337,2.6071213035606515,11.614280631004625,6.690866850588064,5.773646801530891,5.624267673480015,3.1683168316831685,2.6071213035606515,2.391175424030364,0.0,1.574630945872061,0.0,0.6336633663366337,1.3035606517803258,5.123947337207923,2.09089589080877,3.149261891744122,1.499804712928004,1.2673267326732673,3.9106819553409777,91.0,0.0
21700066.0,1610612763.0,34.15964891471949,16.72716712647016,14.696555494805905,28.121338367400078,11.405940594059405,15.208207604103801,4.099157869766339,2.927254247132278,1.574630945872061,6.374170029944017,3.1683168316831685,1.7380808690404346,2.391175424030364,1.672716712647016,2.6243849097867686,0.0,0.6336633663366337,1.3035606517803258,10.589491163563041,5.854508494264556,6.298523783488244,8.248925921104023,3.801980198019802,6.083283041641521,21.86217530542047,8.781762741396834,15.221432476763258,20.247363624528056,12.03960396039604,11.732045866022933,3.0743684023247537,0.418179178161754,1.0497539639147075,3.74951178232001,0.6336633663366337,0.43452021726010864,6.490333293796703,1.254537534485262,4.19901585565883,10.498632990496029,5.069306930693069,3.0416415208207606,9.906298185268652,4.599970959779294,1.0497539639147075,7.873974742872021,3.1683168316831685,2.6071213035606515,11.95587712015182,5.436329316102802,1.0497539639147075,9.748730634032027,3.1683168316831685,4.345202172601086,3.5580656547829155,0.8148637178157125,0.38369304556354916,2.178517397881997,1.0917361637604246,1.2828507795100224,13.723967525591245,5.704046024709988,10.359712230215827,4.084720121028744,3.275208491281274,5.986636971046771,3.0497705612424992,0.0,0.0,0.2723146747352496,0.0,0.42761692650334077,2.5414754677020825,2.1729699141752334,1.1510791366906474,3.540090771558245,2.7293404094010616,4.703786191536748,96.0,1.0
21700067.0,1610612738.0,22.583025830258304,20.679079956188392,19.04858814551005,26.73474123926665,26.31578947368421,17.096215681424685,2.6568265682656826,2.453450164293538,6.227423047570593,8.020422371779995,1.0526315789473684,4.986396240415533,5.313653136531365,3.154435925520263,2.197914016789621,1.6709213274541657,0.7017543859649122,2.1370269601780856,7.970479704797048,7.009857612267251,6.593742050368863,9.022975168252495,10.526315789473683,6.411080880534256,13.284132841328413,14.720700985761226,15.385398117527346,24.061267115339984,22.105263157894736,20.65792728172149,1.3284132841328413,1.7524644030668128,1.8315950139913508,2.673474123926665,2.807017543859649,2.1370269601780856,2.6568265682656826,3.855421686746988,5.494785041974052,8.354606637270829,7.719298245614035,7.83576552065298,5.313653136531365,4.906900328587076,4.029509030780972,6.015316778834996,2.456140350877193,2.1370269601780856,6.642066420664206,5.958378970427163,5.128466039175782,6.683685309816663,4.56140350877193,6.411080880534256,3.7257438551099615,2.8033744321868914,1.0053525715615546,1.4437899486151147,2.7161270040867653,0.0,5.216041397153946,11.213497728747566,7.707703048638584,3.2485273843840083,1.3580635020433827,3.8496240601503757,1.4902975420439846,1.5574302401038287,0.3351175238538515,0.0,0.0,0.0,2.2354463130659767,4.672290720311486,4.021410286246218,1.0828424614613361,2.7161270040867653,2.887218045112782,96.0,0.0
21700067.0,1610612749.0,13.412677878395861,45.78844905905256,20.44216895508494,15.881689434766262,21.729016032694123,10.586466165413533,1.4902975420439846,6.54120700843608,5.696997905515476,2.526632410076451,4.9795661741590695,9.142857142857142,2.2354463130659767,2.18040233614536,0.670235047707703,0.36094748715377867,0.4526878340144609,0.0,4.4708926261319535,18.066190785204412,7.707703048638584,5.775159794460459,7.695693178245835,3.3684210526315788,14.157826649417853,27.410772225827383,19.77193390737724,9.745582153152025,16.296762024520593,11.06766917293233,2.2354463130659767,0.31148604802076574,0.670235047707703,2.526632410076451,3.1688148381012264,1.443609022556391,7.451487710219923,1.8689162881245944,5.361880381661624,5.414212307306681,6.337629676202453,5.293233082706767,2.2354463130659767,9.344581440622973,4.3565278101000695,1.8047374357688934,3.1688148381012264,2.406015037593985,2.980595084087969,12.45944192083063,4.3565278101000695,1.8047374357688934,3.621502672115687,2.887218045112782,0.0,1.7524644030668128,1.0989570083948106,3.007658389417498,1.7543859649122806,3.561711600296809,7.970479704797048,7.710843373493976,10.623251081149835,4.010211185889998,7.368421052631579,9.260450160771704,3.985239852398524,1.7524644030668128,1.8315950139913508,0.0,0.3508771929824561,1.4246846401187236,5.313653136531365,3.154435925520263,2.9305520223861614,4.344395451380831,1.0526315789473684,3.561711600296809,89.0,1.0
21700069.0,1610612758.0,18.659991164776912,14.334841628959275,17.516472377090725,18.371161548731642,23.673880221439354,22.60300850228908,2.9686349580326907,0.0,1.4597060314242272,4.2723631508678235,4.831404126824358,3.767168083714847,4.240907082903844,1.9547511312217194,5.838824125696909,1.281708945260347,1.4494212380473075,0.0,8.481814165807688,5.864253393665158,7.298530157121136,6.835781041388517,9.17966784096628,9.417920209287116,14.843174790163452,13.031674208144796,23.355296502787635,14.098798397863817,25.6064418721691,28.25376062786135,0.0,1.9547511312217194,1.4597060314242272,1.7089452603471293,2.415702063412179,1.8835840418574235,0.42409070829038437,5.864253393665158,3.649265078560568,3.4178905206942587,10.145948666331153,7.534336167429694,1.6963628331615375,0.6515837104072397,1.4597060314242272,2.9906542056074765,2.898842476094615,1.8835840418574235,3.816816374613459,0.6515837104072397,2.9194120628484543,3.8451268357810413,3.381982888777051,1.8835840418574235,1.319436490665445,1.3351877607788594,0.6814955040227165,2.296389110377036,1.188118811881188,0.8777811642791832,12.86450578398809,8.456189151599443,2.725982016090866,6.2330561567376686,1.5841584158415842,2.6333434928375494,4.288168594662697,0.890125173852573,0.6814955040227165,0.3280555871967194,0.39603960396039606,0.0,8.246478066659032,0.0,2.0444865120681497,3.608611459163914,1.5841584158415842,2.6333434928375494,106.0,1.0
21700069.0,1610612740.0,40.902531210628794,8.456189151599443,10.222432560340748,14.762501423852374,15.04950495049505,13.166717464187748,5.937464207994503,0.4450625869262865,1.362991008045433,6.561111743934388,3.1683168316831685,6.144468149954283,2.9687321039972514,2.2253129346314324,0.0,1.3122223487868776,1.5841584158415842,0.0,13.194364906654451,3.1154381084840055,3.4074775201135825,5.90500056954095,6.336633663366337,4.388905821395916,27.708166303974345,10.23643949930459,9.54093705631803,17.386946121426128,11.881188118811881,11.41115513562938,3.298591226663613,0.890125173852573,1.362991008045433,0.9841667615901583,1.9801980198019802,2.6333434928375494,10.885351047989921,4.895688456189151,6.814955040227165,5.24888939514751,4.752475247524752,7.900030478512648,11.215210170656283,1.3351877607788594,2.0444865120681497,1.9683335231803165,0.39603960396039606,1.7555623285583664,15.173519642652618,2.2253129346314324,2.0444865120681497,2.296389110377036,0.7920792079207921,1.7555623285583664,0.42409070829038437,0.0,2.9194120628484543,1.7089452603471293,2.898842476094615,3.767168083714847,9.75408629067884,3.257918552036199,8.02838317283325,3.4178905206942587,6.280825364871665,5.65075212557227,1.6963628331615375,0.0,0.0,0.0,0.0,0.0,1.272272124871153,2.606334841628959,2.9194120628484543,5.126835781041388,1.9325616507297434,0.0,114.0,0.0
21700070.0,1610612745.0,29.878738884397738,14.571621317742299,13.93323657474601,34.91229681329782,36.50077279752705,11.570247933884298,1.9401778496362165,1.29525522824376,0.34833091436865027,12.695380659381026,5.341576506955178,1.6528925619834711,6.208569118835893,2.59051045648752,1.0449927431059507,1.0579483882817522,0.2967542503863988,1.9834710743801653,13.581244947453516,4.8572071059140995,5.2249637155297535,12.16640646524015,10.683153013910356,3.6363636363636367,18.62570735650768,13.276366089498538,10.798258345428158,27.24217099825512,26.70788253477589,9.25619834710744,0.0,3.5619518776703396,0.6966618287373005,4.760767747267884,4.451313755795981,2.9752066115702482,0.0,10.36204182595008,4.528301886792454,13.753329047662778,16.61823802163833,7.603305785123967,2.7162489894907034,1.29525522824376,2.786647314949202,5.818716135549637,10.683153013910356,1.322314049586777,3.1042845594179465,1.29525522824376,3.4833091436865025,7.670125815042703,12.760432766615148,1.9834710743801653,0.3830296581992286,2.6158038147138964,0.0,0.686204431736955,0.7373271889400922,0.40695209834675705,21.066631200957573,3.138964577656676,0.0,4.8034310221586844,6.267281105990784,7.325137770241628,3.447266923793057,0.5231607629427794,0.0,0.0,0.7373271889400922,0.40695209834675705,6.894533847586114,1.569482288828338,0.0,4.11722659042173,3.317972350230415,2.034760491733785,109.0,0.0
21700070.0,1610612766.0,20.300571884559115,13.079019073569484,9.042386185243329,28.82058613295211,23.225806451612904,25.637982195845694,0.7660593163984571,1.0463215258855587,0.0,8.23445318084346,3.317972350230415,4.06952098346757,6.511504189386886,1.569482288828338,0.0,0.686204431736955,1.1059907834101383,0.40695209834675705,8.043622822183801,4.708446866485014,4.521193092621664,7.548248749106505,7.373271889400922,9.359898261975413,13.023008378773772,14.125340599455042,27.127158555729984,17.155110793423873,18.801843317972352,18.719796523950826,0.0,2.6158038147138964,0.0,2.74481772694782,1.4746543778801844,2.8486646884272995,0.0,8.37057220708447,4.521193092621664,7.205146533238027,6.63594470046083,7.7320898685883845,4.213326240191514,1.0463215258855587,0.0,10.97927090779128,7.0046082949308754,4.06952098346757,11.490889745976858,2.6158038147138964,0.0,12.35167977126519,7.741935483870968,4.476473081814328,2.32821341956346,0.64762761412188,1.393323657474601,1.8514096794930663,0.2967542503863988,2.644628099173554,15.909458367016976,7.123903755340679,5.2249637155297535,4.231793553127009,3.8578052550231843,6.2809917355371905,3.1042845594179465,0.64762761412188,1.0449927431059507,0.7934612912113141,0.5935085007727976,0.3305785123966942,2.32821341956346,0.32381380706094,3.4833091436865025,6.612177426760951,2.670788253477589,2.644628099173554,93.0,1.0
21700071.0,1610612753.0,35.947970043358296,31.06094808126411,37.26182074805928,12.495511669658887,24.159384830478853,12.020869565217392,3.783996846669295,5.778781038374718,3.3874382498235707,3.8779174147217237,11.576371897937785,11.019130434782609,1.5135987386677179,1.0835214446952597,4.064925899788285,1.2926391382405744,1.0066410346032857,0.0,15.13598738667718,10.835214446952596,12.194777699364854,4.308797127468582,7.046487242222999,4.006956521739131,25.352778872684272,22.392776523702032,21.00211714890614,15.511669658886895,11.576371897937785,12.020869565217392,2.648797792668506,3.611738148984199,4.064925899788285,2.154398563734291,3.0199231038098566,2.0034782608695654,7.189594008671659,7.584650112866818,4.742413549753,7.755834829443447,5.53652569031807,5.008695652173913,3.0271974773354358,5.778781038374718,8.807339449541285,1.7235188509874326,7.046487242222999,2.0034782608695654,3.783996846669295,5.778781038374718,10.839802399435428,2.154398563734291,8.556448794127927,2.0034782608695654,0.5363128491620112,1.315068493150685,0.4097311139564661,1.1081185071181223,1.8426103646833012,3.0449339207048456,12.335195530726258,6.904109589041096,10.65300896286812,7.387456714120815,10.595009596928982,5.074889867841409,3.7541899441340782,1.9726027397260275,1.2291933418693983,2.954982685648326,0.4606525911708253,0.507488986784141,5.899441340782123,2.63013698630137,1.6389244558258644,1.477491342824163,3.6852207293666024,3.0449339207048456,114.0,1.0
