,,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,TEAM_PTS,this
,,PTS,PTS,PTS,PTS,PTS,PTS,AST,AST,AST,AST,AST,AST,REB,REB,REB,REB,REB,REB,PTS,PTS,PTS,PTS,PTS,PTS,AST,AST,AST,AST,AST,AST,REB,REB,REB,REB,REB,REB,,
,,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,,HOME
GAME_ID,TEAM_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500224.0,1610612742.0,18.262594825909357,29.04359141184125,17.063335323565884,21.403708338073027,18.692090774808648,15.636344280619578,3.9214160669130522,2.4593363695510733,4.36503926881918,8.299397110681378,2.836041358936485,5.0588172672592755,16.806068858198795,10.891346779440468,4.894134937766959,4.149698555340689,4.125151067543977,5.672007239048278,18.41289040563307,29.85731272294887,23.580153013287998,13.259886541149388,23.03512484130343,27.08198648251543,4.976456866387317,2.782401902497027,2.834772493400743,4.143714544109184,7.678374947101143,7.828386717602116,14.182902069203854,10.915576694411415,15.333542123394928,7.103510647044315,3.0469741853575965,8.039964736996767,83.0,0.0
21500225.0,1610612740.0,4.785498489425982,32.93045692080933,7.962983861866607,24.542493337281613,24.50791771496226,28.43976300197498,0.0,2.8299611416320514,1.7876086220516874,4.264139769025762,10.442504069853484,1.5799868334430547,14.356495468277945,14.53570950020099,7.800473987134636,3.506070476754516,2.98357259138671,10.32258064516129,18.175559380378658,12.070087832716572,24.637212456314224,29.17144979404416,32.598478317904124,24.897114330938756,0.9441849028768134,2.054483035356012,3.0045381044285637,7.29286244851104,8.095648588883474,1.4026543285035917,14.870912220309812,8.731552900263052,9.91497574461426,6.126004456749274,5.936808965181215,7.363935224643857,120.0,0.0
21500225.0,1610612756.0,18.175559380378658,12.070087832716572,24.637212456314224,29.17144979404416,32.598478317904124,24.897114330938756,0.9441849028768134,2.054483035356012,3.0045381044285637,7.29286244851104,8.095648588883474,1.4026543285035917,14.870912220309812,8.731552900263052,9.91497574461426,6.126004456749274,5.936808965181215,7.363935224643857,4.785498489425982,32.93045692080933,7.962983861866607,24.542493337281613,24.50791771496226,28.43976300197498,0.0,2.8299611416320514,1.7876086220516874,4.264139769025762,10.442504069853484,1.5799868334430547,14.356495468277945,14.53570950020099,7.800473987134636,3.506070476754516,2.98357259138671,10.32258064516129,114.0,0.0
21500226.0,1610612746.0,16.10585182206952,34.50252951096122,18.078665077473183,25.24751060079089,24.765429411124412,25.85350053213641,1.7895390913410578,6.3743676222596966,1.1442193087008343,12.760970031921483,2.66463481005769,3.997963999814909,18.948060967140613,12.040472175379428,5.721096543504172,5.214159797989423,2.1944051376945684,3.598167599833418,12.507163323782235,23.152856715524976,24.71326915027208,21.04270764589422,11.432772182606778,26.244477172312223,2.4498567335243555,4.092132814836972,2.411050648807032,4.751579145847082,6.1398220980666025,3.711340206185567,14.95702005730659,6.784325456177086,13.984093763080786,3.6655039125106064,3.3874880541057117,6.2297496318114876,91.0,0.0
21500226.0,1610612762.0,12.507163323782235,23.152856715524976,24.71326915027208,21.04270764589422,11.432772182606778,26.244477172312223,2.4498567335243555,4.092132814836972,2.411050648807032,4.751579145847082,6.1398220980666025,3.711340206185567,14.95702005730659,6.784325456177086,13.984093763080786,3.6655039125106064,3.3874880541057117,6.2297496318114876,16.10585182206952,34.50252951096122,18.078665077473183,25.24751060079089,24.765429411124412,25.85350053213641,1.7895390913410578,6.3743676222596966,1.1442193087008343,12.760970031921483,2.66463481005769,3.997963999814909,18.948060967140613,12.040472175379428,5.721096543504172,5.214159797989423,2.1944051376945684,3.598167599833418,102.0,0.0
21500227.0,1610612766.0,25.97347480106101,15.69315688910905,13.201612265865801,23.05239179954442,25.644672037574612,25.083466395703297,3.408284023668639,2.0380723232609155,2.0485260412550383,6.195899772209567,7.327049153592746,3.0657570039192916,11.870230565190777,11.209397777935036,6.828420137516794,8.47380410022779,5.166509018558988,8.918565829583395,18.24729891956783,33.86579518035491,27.192575406032482,16.90752593246524,23.78157602663707,14.064372918978913,1.1524609843937574,8.972236645184937,3.5266821345707657,3.432354888545575,7.799334073251942,10.612208657047725,10.56422569027611,9.32408906264317,16.426914153132252,4.576473184727433,5.242175360710322,4.091453940066593,90.0,0.0
21500227.0,1610612739.0,18.24729891956783,33.86579518035491,27.192575406032482,16.90752593246524,23.78157602663707,14.064372918978913,1.1524609843937574,8.972236645184937,3.5266821345707657,3.432354888545575,7.799334073251942,10.612208657047725,10.56422569027611,9.32408906264317,16.426914153132252,4.576473184727433,5.242175360710322,4.091453940066593,25.97347480106101,15.69315688910905,13.201612265865801,23.05239179954442,25.644672037574612,25.083466395703297,3.408284023668639,2.0380723232609155,2.0485260412550383,6.195899772209567,7.327049153592746,3.0657570039192916,11.870230565190777,11.209397777935036,6.828420137516794,8.47380410022779,5.166509018558988,8.918565829583395,95.0,0.0
21500228.0,1610612753.0,25.519685793658397,21.560553986456597,20.30706243602866,23.628400468817468,15.273416921293856,20.853228962818005,3.586550435865504,3.2340830979684894,1.3101330603889456,3.4643143544506816,9.609103361078917,1.1272015655577299,14.208257495928729,11.662299656310612,11.136131013306038,5.152057245080501,6.473501211674217,11.272015655577299,23.929667298741595,24.849093870196473,18.552910676408203,20.25222845823704,18.36065573770492,18.539654985353152,4.269608688157215,3.592640077618767,2.262550082488805,3.803235391218224,8.196721311475411,5.520234349571444,14.794690570591278,9.08139575175855,6.108885222719773,4.373720699900957,5.081967213114754,4.374525333622653,114.0,0.0
21500228.0,1610612749.0,23.929667298741595,24.849093870196473,18.552910676408203,20.25222845823704,18.36065573770492,18.539654985353152,4.269608688157215,3.592640077618767,2.262550082488805,3.803235391218224,8.196721311475411,5.520234349571444,14.794690570591278,9.08139575175855,6.108885222719773,4.373720699900957,5.081967213114754,4.374525333622653,25.519685793658397,21.560553986456597,20.30706243602866,23.628400468817468,15.273416921293856,20.853228962818005,3.586550435865504,3.2340830979684894,1.3101330603889456,3.4643143544506816,9.609103361078917,1.1272015655577299,14.208257495928729,11.662299656310612,11.136131013306038,5.152057245080501,6.473501211674217,11.272015655577299,90.0,0.0
21500229.0,1610612738.0,20.200657018556335,17.458464301751235,15.311744804253262,33.29721868751137,25.177025963808028,11.058430717863105,4.730533605611294,2.9097440502918723,3.2015466408893185,9.633157607707691,3.3988985051140834,2.8848080133555927,17.260055047500664,8.082622361921867,11.275012083131948,3.0365388111252503,4.531864673485445,9.375626043405676,20.225332188147327,18.75606451330915,17.842341380047,24.17705418468583,27.9521190553219,12.455737261792134,2.9101197393017735,3.77638882818305,1.8457594531083101,11.600101755278555,3.261080556454222,2.140829841870523,14.405092709543778,6.671620263123389,11.689809869685964,5.128466039175782,5.901002911679068,7.784835788620084,111.0,0.0
21500229.0,1610612764.0,20.225332188147327,18.75606451330915,17.842341380047,24.17705418468583,27.9521190553219,12.455737261792134,2.9101197393017735,3.77638882818305,1.8457594531083101,11.600101755278555,3.261080556454222,2.140829841870523,14.405092709543778,6.671620263123389,11.689809869685964,5.128466039175782,5.901002911679068,7.784835788620084,20.200657018556335,17.458464301751235,15.311744804253262,33.29721868751137,25.177025963808028,11.058430717863105,4.730533605611294,2.9097440502918723,3.2015466408893185,9.633157607707691,3.3988985051140834,2.8848080133555927,17.260055047500664,8.082622361921867,11.275012083131948,3.0365388111252503,4.531864673485445,9.375626043405676,78.0,0.0
21500230.0,1610612752.0,15.228254288597377,31.603631771992063,23.486572598998634,15.043925603482391,18.713826366559484,17.91088744323064,3.603632694248234,4.5890205038783,1.6385980883022302,6.268302334784329,3.0868167202572345,3.770713145943292,12.2058526740666,10.476820395646683,15.949021392808374,4.102888800949743,5.209003215434083,7.305756720265128,23.89847054995119,25.658432426462465,19.634423475941112,16.974679126759472,27.992851850237546,12.087128048012758,0.4685974617637488,2.650664506865957,1.1382274478806442,7.147233316530304,7.280652050734429,2.4174256096025517,18.39245037422714,13.783455435702978,6.544807825313705,5.137073946256156,5.146667828967441,8.823603475049312,78.0,0.0
21500230.0,1610612748.0,23.89847054995119,25.658432426462465,19.634423475941112,16.974679126759472,27.992851850237546,12.087128048012758,0.4685974617637488,2.650664506865957,1.1382274478806442,7.147233316530304,7.280652050734429,2.4174256096025517,18.39245037422714,13.783455435702978,6.544807825313705,5.137073946256156,5.146667828967441,8.823603475049312,15.228254288597377,31.603631771992063,23.486572598998634,15.043925603482391,18.713826366559484,17.91088744323064,3.603632694248234,4.5890205038783,1.6385980883022302,6.268302334784329,3.0868167202572345,3.770713145943292,12.2058526740666,10.476820395646683,15.949021392808374,4.102888800949743,5.209003215434083,7.305756720265128,97.0,0.0
21500231.0,1610612754.0,13.362487334008854,34.96220988562638,27.675580692987754,18.099547511312217,18.432383010556062,19.986622073578594,2.457468934990134,6.453080061534345,2.5303388062160233,7.653522947640595,5.027013548333472,5.538461538461538,13.055303717135088,11.365126078523176,3.479215858547032,5.0678733031674215,4.907322749563627,6.260869565217392,22.492102492102493,22.52142964559627,12.56797583081571,27.70689231417436,20.508237922368053,14.225321420788843,3.4117234117234116,2.7429946363226225,2.2557905337361532,4.449281977458656,8.846690868472495,2.7195467422096318,16.426816426816426,12.271291794074891,6.283987915407855,6.8761630560724685,4.557386204970679,5.020701677925474,104.0,0.0
21500231.0,1610612741.0,22.492102492102493,22.52142964559627,12.56797583081571,27.70689231417436,20.508237922368053,14.225321420788843,3.4117234117234116,2.7429946363226225,2.2557905337361532,4.449281977458656,8.846690868472495,2.7195467422096318,16.426816426816426,12.271291794074891,6.283987915407855,6.8761630560724685,4.557386204970679,5.020701677925474,13.362487334008854,34.96220988562638,27.675580692987754,18.099547511312217,18.432383010556062,19.986622073578594,2.457468934990134,6.453080061534345,2.5303388062160233,7.653522947640595,5.027013548333472,5.538461538461538,13.055303717135088,11.365126078523176,3.479215858547032,5.0678733031674215,4.907322749563627,6.260869565217392,92.0,0.0
21500232.0,1610612755.0,26.44833919621455,17.267381528882737,19.52712100139082,19.927939731411726,18.22653721682848,15.562958027981347,1.7931077421162407,2.1030785195434105,1.7524339360222532,3.301670488044546,1.2427184466019416,2.451698867421719,11.565544936649752,8.855067450709097,10.264255910987483,4.480838519489027,8.906148867313917,6.92871419053964,19.96533795493934,16.19797525309336,20.481804202972835,35.305762557597134,13.610933708008686,21.298862718289726,2.6424711999184423,2.699662542182227,1.476166068682727,7.782012628704704,3.678630731894239,2.147784475793922,18.64410235498012,8.008998875140607,17.529472065607383,7.536264861482451,8.828713756546174,9.665030141072648,114.0,0.0
21500232.0,1610612745.0,19.96533795493934,16.19797525309336,20.481804202972835,35.305762557597134,13.610933708008686,21.298862718289726,2.6424711999184423,2.699662542182227,1.476166068682727,7.782012628704704,3.678630731894239,2.147784475793922,18.64410235498012,8.008998875140607,17.529472065607383,7.536264861482451,8.828713756546174,9.665030141072648,26.44833919621455,17.267381528882737,19.52712100139082,19.927939731411726,18.22653721682848,15.562958027981347,1.7931077421162407,2.1030785195434105,1.7524339360222532,3.301670488044546,1.2427184466019416,2.451698867421719,11.565544936649752,8.855067450709097,10.264255910987483,4.480838519489027,8.906148867313917,6.92871419053964,116.0,0.0
21500233.0,1610612737.0,24.344810502848652,26.193913495409138,16.207487154391973,27.051287089801534,19.89064748201439,10.679851668726823,4.637106762447362,4.989316856268407,3.221363906463001,10.186677146787188,4.282014388489209,4.929162308643149,10.968540995788953,13.22168966911128,6.442727812926002,4.301041461976813,7.320863309352518,6.846058762004374,21.737182830669163,18.79393034043557,14.82837528604119,23.458292443572127,14.101496362055553,18.562304029729415,5.920289632743227,2.8304111958487304,2.408026755852843,9.703631010794897,2.1086349700269986,1.1705957496225758,9.71987850151873,7.585502004874597,7.984509769406795,4.145240431795878,8.566329565734682,13.04378121008013,116.0,0.0
21500233.0,1610612763.0,21.737182830669163,18.79393034043557,14.82837528604119,23.458292443572127,14.101496362055553,18.562304029729415,5.920289632743227,2.8304111958487304,2.408026755852843,9.703631010794897,2.1086349700269986,1.1705957496225758,9.71987850151873,7.585502004874597,7.984509769406795,4.145240431795878,8.566329565734682,13.04378121008013,24.344810502848652,26.193913495409138,16.207487154391973,27.051287089801534,19.89064748201439,10.679851668726823,4.637106762447362,4.989316856268407,3.221363906463001,10.186677146787188,4.282014388489209,4.929162308643149,10.968540995788953,13.22168966911128,6.442727812926002,4.301041461976813,7.320863309352518,6.846058762004374,101.0,0.0
21500234.0,1610612765.0,24.45630795167182,18.525958066571594,18.32382623957876,17.402076881034798,30.012936610608023,9.74569319114028,1.0789547625737568,2.4468246503019087,2.653795524352786,2.0112953179085444,9.314359637774903,10.04101722723544,24.006743467266087,8.476499681403041,6.697674418604651,3.497904900710512,6.520051746442432,4.4298605414273995,12.04758377271341,18.926213034740165,39.24995167214382,38.71848613689443,10.79183512474115,19.532699832308552,1.88243496448647,1.6537467700258397,4.175526773632322,14.22839690999461,1.703973967064392,3.3269983230855225,10.290644472526036,11.024978466838931,9.742895805142085,10.261692316905204,6.38990237649147,6.1173840134153155,87.0,0.0
21500234.0,1610612760.0,12.04758377271341,18.926213034740165,39.24995167214382,38.71848613689443,10.79183512474115,19.532699832308552,1.88243496448647,1.6537467700258397,4.175526773632322,14.22839690999461,1.703973967064392,3.3269983230855225,10.290644472526036,11.024978466838931,9.742895805142085,10.261692316905204,6.38990237649147,6.1173840134153155,24.45630795167182,18.525958066571594,18.32382623957876,17.402076881034798,30.012936610608023,9.74569319114028,1.0789547625737568,2.4468246503019087,2.653795524352786,2.0112953179085444,9.314359637774903,10.04101722723544,24.006743467266087,8.476499681403041,6.697674418604651,3.497904900710512,6.520051746442432,4.4298605414273995,103.0,0.0
21500235.0,1610612759.0,33.51435221101629,29.94069125366419,23.695456406058124,13.14305603898364,22.92103424178896,12.025769506084465,2.234290147401086,3.0431522257822623,2.71142038477282,4.009745910198399,7.938504542278127,3.779527559055118,17.87432117920869,10.798282091485445,14.853868194842406,7.351200835363731,3.6897274633123693,9.964209019327129,22.22378112942827,25.58042686100989,13.835787372098826,19.9644128113879,18.25978142988237,24.770782137107023,2.4244124868467205,3.5606454971369077,2.5155977040179685,10.0355871886121,3.3636439476099107,3.41665960511821,14.546474921080323,9.089016137428423,9.882705265784876,5.97864768683274,4.925335780428798,8.907719684772475,91.0,0.0
21500235.0,1610612743.0,22.22378112942827,25.58042686100989,13.835787372098826,19.9644128113879,18.25978142988237,24.770782137107023,2.4244124868467205,3.5606454971369077,2.5155977040179685,10.0355871886121,3.3636439476099107,3.41665960511821,14.546474921080323,9.089016137428423,9.882705265784876,5.97864768683274,4.925335780428798,8.907719684772475,33.51435221101629,29.94069125366419,23.695456406058124,13.14305603898364,22.92103424178896,12.025769506084465,2.234290147401086,3.0431522257822623,2.71142038477282,4.009745910198399,7.938504542278127,3.779527559055118,17.87432117920869,10.798282091485445,14.853868194842406,7.351200835363731,3.6897274633123693,9.964209019327129,80.0,0.0
21500236.0,1610612756.0,10.089214816198796,11.808710932596963,23.615560640732266,29.461770467336216,31.861711322385478,25.50930026572188,0.8071371852959036,2.048449855654575,3.1578947368421053,7.611703616181089,8.16456352636128,1.2754650132860939,17.48797234807791,8.796284674281411,10.160183066361556,5.999813438636859,5.675367329299913,6.8556244464127545,17.004573804573806,18.22216681211819,21.600488698839342,44.33688750449264,24.529108688794643,15.359438924605492,5.7480249480249475,9.515023064455804,3.2254123396456937,8.194560920091051,4.138656198520907,7.048509643483342,16.525571725571726,11.22054606657524,7.623701893708003,7.073199952078592,5.652798710174897,7.784921098772647,116.0,0.0
21500236.0,1610612744.0,17.004573804573806,18.22216681211819,21.600488698839342,44.33688750449264,24.529108688794643,15.359438924605492,5.7480249480249475,9.515023064455804,3.2254123396456937,8.194560920091051,4.138656198520907,7.048509643483342,16.525571725571726,11.22054606657524,7.623701893708003,7.073199952078592,5.652798710174897,7.784921098772647,10.089214816198796,11.808710932596963,23.615560640732266,29.461770467336216,31.861711322385478,25.50930026572188,0.8071371852959036,2.048449855654575,3.1578947368421053,7.611703616181089,8.16456352636128,1.2754650132860939,17.48797234807791,8.796284674281411,10.160183066361556,5.999813438636859,5.675367329299913,6.8556244464127545,135.0,0.0
21500237.0,1610612750.0,24.867537972447895,29.98156870776162,9.37271174029778,27.759353158832397,24.438818565400844,16.782285365447585,1.695513952666902,2.6541060823264386,4.217720283134001,7.104289434013979,2.5654008438818567,1.278650313557911,16.27693394560226,4.915011263567479,15.69929216499878,6.841167603124572,5.1308016877637135,12.94633442477385,16.934584288123137,28.679190224329748,12.342857142857142,16.38586956521739,18.595275590551182,21.921877320659437,0.6225950105927623,3.5717672806857563,0.7912087912087912,14.266304347826086,2.8724409448818897,4.277439477201841,13.074495222448009,10.084989968995076,13.608791208791208,10.027173913043477,4.384251968503937,2.566463686321105,101.0,0.0
21500237.0,1610612758.0,16.934584288123137,28.679190224329748,12.342857142857142,16.38586956521739,18.595275590551182,21.921877320659437,0.6225950105927623,3.5717672806857563,0.7912087912087912,14.266304347826086,2.8724409448818897,4.277439477201841,13.074495222448009,10.084989968995076,13.608791208791208,10.027173913043477,4.384251968503937,2.566463686321105,24.867537972447895,29.98156870776162,9.37271174029778,27.759353158832397,24.438818565400844,16.782285365447585,1.695513952666902,2.6541060823264386,4.217720283134001,7.104289434013979,2.5654008438818567,1.278650313557911,16.27693394560226,4.915011263567479,15.69929216499878,6.841167603124572,5.1308016877637135,12.94633442477385,91.0,0.0
21500238.0,1610612746.0,15.842017151252179,35.64333279194413,16.526476356504684,25.94931773879142,23.602952405192163,24.225448334756617,1.6727595749769382,6.1744356017541016,1.0459795162344738,12.600389863547758,2.638839399338254,3.9350982066609737,18.793945812976187,12.25531914893617,5.4390934844192635,5.364522417153996,2.0524306439297533,3.443210930828352,4.370860927152318,32.838427947598255,7.564322469982847,25.008005912058135,25.702297702297702,18.973912384991102,0.0,2.561863173216885,1.6981132075471699,4.256681857371597,10.357642357642357,13.303547764189164,14.304635761589404,15.138282387190683,7.564322469982847,3.369873137085848,3.068931068931069,6.651773882094582,111.0,0.0
21500238.0,1610612740.0,4.370860927152318,32.838427947598255,7.564322469982847,25.008005912058135,25.702297702297702,18.973912384991102,0.0,2.561863173216885,1.6981132075471699,4.256681857371597,10.357642357642357,13.303547764189164,14.304635761589404,15.138282387190683,7.564322469982847,3.369873137085848,3.068931068931069,6.651773882094582,15.842017151252179,35.64333279194413,16.526476356504684,25.94931773879142,23.602952405192163,24.225448334756617,1.6727595749769382,6.1744356017541016,1.0459795162344738,12.600389863547758,2.638839399338254,3.9350982066609737,18.793945812976187,12.25531914893617,5.4390934844192635,5.364522417153996,2.0524306439297533,3.443210930828352,90.0,0.0
21500239.0,1610612764.0,19.112678670874327,18.462301997601223,14.38786565547129,23.638229026911844,27.47262374069207,22.311300639658846,3.2077222944124744,3.573348773729269,2.0801733477789814,11.478178517875463,3.2238282961016207,7.573560767590618,14.434750324856136,6.908474295876587,7.800650054171181,5.227685265567043,5.74682435392028,5.321961620469083,12.50849156411827,17.510693202304786,21.319316688567675,27.68671151014752,27.778364116094988,18.14814814814815,0.4810958293891642,1.7307080490650077,1.766097240473062,5.570599613152805,8.696569920844327,5.9259259259259265,17.159084581546857,6.311994061295911,12.6149802890933,5.820029446577557,6.079155672823219,5.555555555555555,82.0,0.0
21500239.0,1610612761.0,12.50849156411827,17.510693202304786,21.319316688567675,27.68671151014752,27.778364116094988,18.14814814814815,0.4810958293891642,1.7307080490650077,1.766097240473062,5.570599613152805,8.696569920844327,5.9259259259259265,17.159084581546857,6.311994061295911,12.6149802890933,5.820029446577557,6.079155672823219,5.555555555555555,19.112678670874327,18.462301997601223,14.38786565547129,23.638229026911844,27.47262374069207,22.311300639658846,3.2077222944124744,3.573348773729269,2.0801733477789814,11.478178517875463,3.2238282961016207,7.573560767590618,14.434750324856136,6.908474295876587,7.800650054171181,5.227685265567043,5.74682435392028,5.321961620469083,84.0,0.0
21500240.0,1610612751.0,28.391982764248873,15.223676053121023,23.85348613044875,21.953516179657722,11.886878980891721,22.404192597445135,2.0682901351439575,6.108265083042386,2.3647852629324193,10.22345116209551,3.5220382165605097,0.4716672125777923,11.751648495136124,6.766078245831565,12.954910570847167,6.456916523428743,13.207643312101911,6.603340976089092,18.425989191875274,33.7044014386025,27.265753424657536,16.91491965086875,23.26000084129054,13.582322291104097,1.0733585937014722,8.79602671690358,3.419178082191781,3.28901215433559,7.753333613763513,1.7525577149811737,10.375799739114232,9.782497002911457,16.92054794520548,4.581124072110287,5.088125184032306,17.96371657855703,88.0,0.0
21500240.0,1610612739.0,18.425989191875274,33.7044014386025,27.265753424657536,16.91491965086875,23.26000084129054,13.582322291104097,1.0733585937014722,8.79602671690358,3.419178082191781,3.28901215433559,7.753333613763513,1.7525577149811737,10.375799739114232,9.782497002911457,16.92054794520548,4.581124072110287,5.088125184032306,17.96371657855703,28.391982764248873,15.223676053121023,23.85348613044875,21.953516179657722,11.886878980891721,22.404192597445135,2.0682901351439575,6.108265083042386,2.3647852629324193,10.22345116209551,3.5220382165605097,0.4716672125777923,11.751648495136124,6.766078245831565,12.954910570847167,6.456916523428743,13.207643312101911,6.603340976089092,90.0,0.0
21500241.0,1610612742.0,17.84505788067676,28.135948495283728,20.303303549471266,20.572869248546816,18.804325647826975,16.077320446592235,3.7399821905609976,2.479413085791286,2.3608492499385196,8.572028853561173,2.7031218118751275,4.559240126645559,16.028495102404275,11.534660877376853,8.026887449790966,4.336438125919182,4.230973270761069,4.9191801366438925,22.273484898993264,25.342386505495845,12.958933758614798,19.663496708119972,12.400613424560577,24.406779661016948,2.3041536102406828,3.507596748165515,2.296519906589964,9.731424391263456,4.416656836144863,3.4055971620023646,14.208947263150876,9.382821301342751,9.842228171099846,5.919113804995297,3.9070425858204554,9.308632242806464,92.0,0.0
21500241.0,1610612743.0,22.273484898993264,25.342386505495845,12.958933758614798,19.663496708119972,12.400613424560577,24.406779661016948,2.3041536102406828,3.507596748165515,2.296519906589964,9.731424391263456,4.416656836144863,3.4055971620023646,14.208947263150876,9.382821301342751,9.842228171099846,5.919113804995297,3.9070425858204554,9.308632242806464,17.84505788067676,28.135948495283728,20.303303549471266,20.572869248546816,18.804325647826975,16.077320446592235,3.7399821905609976,2.479413085791286,2.3608492499385196,8.572028853561173,2.7031218118751275,4.559240126645559,16.028495102404275,11.534660877376853,8.026887449790966,4.336438125919182,4.230973270761069,4.9191801366438925,81.0,0.0
21500242.0,1610612759.0,17.392704726628555,30.4128,23.570505540979752,13.309559331902042,23.04676602305264,11.405940594059405,5.101860053144376,3.40992,2.706660923366096,3.7727884720352245,8.034652375009177,3.992079207920792,14.262017875835415,10.78272,14.661080001566354,7.3359775845129365,3.594449746714632,9.40990099009901,24.41966905292806,26.488163265306124,16.02803256724724,16.33643031784841,27.425545996029122,16.70570209040166,4.562844736533271,5.015510204081633,2.6713387612078736,3.098288508557457,10.27134348113832,2.521615409871949,10.731134843328247,13.557551020408164,10.388539626919508,6.290464547677262,4.2356055592322965,6.93444237714786,108.0,0.0
21500242.0,1610612737.0,24.41966905292806,26.488163265306124,16.02803256724724,16.33643031784841,27.425545996029122,16.70570209040166,4.562844736533271,5.015510204081633,2.6713387612078736,3.098288508557457,10.27134348113832,2.521615409871949,10.731134843328247,13.557551020408164,10.388539626919508,6.290464547677262,4.2356055592322965,6.93444237714786,17.392704726628555,30.4128,23.570505540979752,13.309559331902042,23.04676602305264,11.405940594059405,5.101860053144376,3.40992,2.706660923366096,3.7727884720352245,8.034652375009177,3.992079207920792,14.262017875835415,10.78272,14.661080001566354,7.3359775845129365,3.594449746714632,9.40990099009901,88.0,0.0
21500243.0,1610612740.0,4.910485933503836,32.58978919880407,7.111455408153384,25.032521510864807,25.70940170940171,27.81664890008722,0.0,2.3979109109487946,1.8127239275685099,4.200087501822955,10.393162393162394,1.4885163291016572,16.134453781512605,14.823449267683458,7.669216616636003,3.4440717514948225,3.282051282051282,10.419614303711601,12.520212895624264,24.504751775482898,8.098881695114773,20.990889370932756,12.160717820149108,25.310580204778155,2.3402267094624793,3.952379318626274,2.0718069452619186,4.997830802603038,6.650392557894043,3.563139931740614,14.860439605086743,6.916663807595979,12.619187757504413,3.873318872017354,3.2301906709771067,6.511945392491468,87.0,0.0
21500243.0,1610612762.0,12.520212895624264,24.504751775482898,8.098881695114773,20.990889370932756,12.160717820149108,25.310580204778155,2.3402267094624793,3.952379318626274,2.0718069452619186,4.997830802603038,6.650392557894043,3.563139931740614,14.860439605086743,6.916663807595979,12.619187757504413,3.873318872017354,3.2301906709771067,6.511945392491468,4.910485933503836,32.58978919880407,7.111455408153384,25.032521510864807,25.70940170940171,27.81664890008722,0.0,2.3979109109487946,1.8127239275685099,4.200087501822955,10.393162393162394,1.4885163291016572,16.134453781512605,14.823449267683458,7.669216616636003,3.4440717514948225,3.282051282051282,10.419614303711601,101.0,0.0
21500244.0,1610612747.0,15.5858212320736,18.76064807082011,23.854776311873824,23.284205640013926,18.649639994565955,15.285149088101901,2.987282402814107,3.728077501252714,5.570875905168139,3.1194151096669374,5.216682515962505,2.7791180160185274,12.338775142058267,14.4312677467847,6.713619680587244,4.344899617036091,8.216274962640945,6.114059635240761,17.38852113188332,18.14891416752844,9.497288582734866,32.05138142959969,27.444958924570575,14.829599745195882,4.190005092020077,2.6990692864529473,1.0552542869705408,9.168927523392947,4.387752053771471,2.4461195455993208,14.455517567469267,11.354705274043434,10.552542869705407,5.82027573224074,4.817923823749067,8.867183352797538,96.0,0.0
21500244.0,1610612757.0,17.38852113188332,18.14891416752844,9.497288582734866,32.05138142959969,27.444958924570575,14.829599745195882,4.190005092020077,2.6990692864529473,1.0552542869705408,9.168927523392947,4.387752053771471,2.4461195455993208,14.455517567469267,11.354705274043434,10.552542869705407,5.82027573224074,4.817923823749067,8.867183352797538,15.5858212320736,18.76064807082011,23.854776311873824,23.284205640013926,18.649639994565955,15.285149088101901,2.987282402814107,3.728077501252714,5.570875905168139,3.1194151096669374,5.216682515962505,2.7791180160185274,12.338775142058267,14.4312677467847,6.713619680587244,4.344899617036091,8.216274962640945,6.114059635240761,108.0,0.0
21500245.0,1610612758.0,17.57719333467175,27.2877618522602,20.522821888009602,16.670045345425446,18.021828765462043,21.48633038120909,0.578197149166834,3.3737596471885336,2.376326744927428,14.672712723392905,2.654377880184332,6.6538313438582986,13.645452720337282,9.922822491730981,11.233544612384204,9.75620165377434,4.330827067669174,2.3565652676164808,17.541777291894423,18.339642574170263,13.915844574189652,45.37428676867176,24.655406974815012,15.514005699589907,5.847259097298141,9.803679901399772,2.3193074290316087,8.420813580492236,3.918107309951223,6.906234795301314,15.967515227237232,11.409455057663527,12.176364002415944,7.19448150566327,5.542688389687096,7.907138388823244,101.0,0.0
21500245.0,1610612744.0,17.541777291894423,18.339642574170263,13.915844574189652,45.37428676867176,24.655406974815012,15.514005699589907,5.847259097298141,9.803679901399772,2.3193074290316087,8.420813580492236,3.918107309951223,6.906234795301314,15.967515227237232,11.409455057663527,12.176364002415944,7.19448150566327,5.542688389687096,7.907138388823244,17.57719333467175,27.2877618522602,20.522821888009602,16.670045345425446,18.021828765462043,21.48633038120909,0.578197149166834,3.3737596471885336,2.376326744927428,14.672712723392905,2.654377880184332,6.6538313438582986,13.645452720337282,9.922822491730981,11.233544612384204,9.75620165377434,4.330827067669174,2.3565652676164808,120.0,0.0
