br_href,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,overtimes,attendance,playoffs,season_year
/boxscores/201710300MEM.html,2017-10-30,20:00:00,Charlotte Hornets,104,Memphis Grizzlies,99,,15771,False,2018
/boxscores/201710300NOP.html,2017-10-30,20:00:00,Orlando Magic,115,New Orleans Pelicans,99,,14004,False,2018
/boxscores/201710300UTA.html,2017-10-30,21:00:00,Dallas Mavericks,89,Utah Jazz,104,,16221,False,2018
/boxscores/201710300POR.html,2017-10-30,22:00:00,Toronto Raptors,99,Portland Trail Blazers,85,,18505,False,2018
/boxscores/201710300LAC.html,2017-10-30,22:30:00,Golden State Warriors,141,Los Angeles Clippers,113,,19068,False,2018
/boxscores/201710310IND.html,2017-10-31,19:00:00,Sacramento Kings,83,Indiana Pacers,101,,12245,False,2018
/boxscores/201710310BRK.html,2017-10-31,19:30:00,Phoenix Suns,122,Brooklyn Nets,114,,12936,False,2018
/boxscores/201710310MIL.html,2017-10-31,20:00:00,Oklahoma City Thunder,110,Milwaukee Bucks,91,,16713,False,2018
/boxscores/201710310LAL.html,2017-10-31,22:30:00,Detroit Pistons,93,Los Angeles Lakers,113,,17569,False,2018
/boxscores/201711010CHO.html,2017-11-01,19:00:00,Milwaukee Bucks,121,Charlotte Hornets,126,,15655,False,2018
/boxscores/201711010CLE.html,2017-11-01,19:00:00,Indiana Pacers,124,Cleveland Cavaliers,107,,20562,False,2018
/boxscores/201711010PHI.html,2017-11-01,19:00:00,Atlanta Hawks,109,Philadelphia 76ers,119,,20549,False,2018
/boxscores/201711010WAS.html,2017-11-01,19:00:00,Phoenix Suns,122,Washington Wizards,116,,14790,False,2018
/boxscores/201711010BOS.html,2017-11-01,19:30:00,Sacramento Kings,86,Boston Celtics,113,,18624,False,2018
/boxscores/201711010MIA.html,2017-11-01,19:30:00,Chicago Bulls,91,Miami Heat,97,,19600,False,2018
/boxscores/201711010MEM.html,2017-11-01,20:00:00,Orlando Magic,101,Memphis Grizzlies,99,,15434,False,2018
/boxscores/201711010NOP.html,2017-11-01,20:00:00,Minnesota Timberwolves,104,New Orleans Pelicans,98,,14788,False,2018
/boxscores/201711010NYK.html,2017-11-01,20:00:00,Houston Rockets,119,New York Knicks,97,,18320,False,2018
/boxscores/201711010DEN.html,2017-11-01,21:00:00,Toronto Raptors,111,Denver Nuggets,129,,14072,False,2018
/boxscores/201711010UTA.html,2017-11-01,21:00:00,Portland Trail Blazers,103,Utah Jazz,112,OT,16685,False,2018
/boxscores/201711010LAC.html,2017-11-01,22:30:00,Dallas Mavericks,98,Los Angeles Clippers,119,,13487,False,2018
/boxscores/201711020SAS.html,2017-11-02,20:00:00,Golden State Warriors,112,San Antonio Spurs,92,,18418,False,2018
/boxscores/201711020POR.html,2017-11-02,22:30:00,Los Angeles Lakers,110,Portland Trail Blazers,113,,19469,False,2018
/boxscores/201711030DET.html,2017-11-03,19:00:00,Milwaukee Bucks,96,Detroit Pistons,105,,17207,False,2018
/boxscores/201711030ORL.html,2017-11-03,19:00:00,Chicago Bulls,105,Orlando Magic,83,,19171,False,2018
/boxscores/201711030PHI.html,2017-11-03,19:00:00,Indiana Pacers,110,Philadelphia 76ers,121,,20668,False,2018
/boxscores/201711030WAS.html,2017-11-03,19:00:00,Cleveland Cavaliers,130,Washington Wizards,122,,20356,False,2018
/boxscores/201711030ATL.html,2017-11-03,19:30:00,Houston Rockets,119,Atlanta Hawks,104,,14087,False,2018
/boxscores/201711030NYK.html,2017-11-03,19:30:00,Phoenix Suns,107,New York Knicks,120,,19404,False,2018
/boxscores/201711030DAL.html,2017-11-03,20:30:00,New Orleans Pelicans,99,Dallas Mavericks,94,,19894,False,2018
/boxscores/201711030SAS.html,2017-11-03,20:30:00,Charlotte Hornets,101,San Antonio Spurs,108,,18418,False,2018
/boxscores/201711030DEN.html,2017-11-03,21:00:00,Miami Heat,94,Denver Nuggets,95,,15317,False,2018
/boxscores/201711030UTA.html,2017-11-03,21:00:00,Toronto Raptors,109,Utah Jazz,100,,16258,False,2018
/boxscores/201711030OKC.html,2017-11-03,21:30:00,Boston Celtics,101,Oklahoma City Thunder,94,,18203,False,2018
/boxscores/201711030LAL.html,2017-11-03,22:30:00,Brooklyn Nets,112,Los Angeles Lakers,124,,18997,False,2018
/boxscores/201711040LAC.html,2017-11-04,15:30:00,Memphis Grizzlies,113,Los Angeles Clippers,104,,14777,False,2018
/boxscores/201711040DET.html,2017-11-04,19:00:00,Sacramento Kings,99,Detroit Pistons,108,,17683,False,2018
/boxscores/201711040CHI.html,2017-11-04,20:00:00,New Orleans Pelicans,96,Chicago Bulls,90,OT,21254,False,2018
/boxscores/201711040MIN.html,2017-11-04,20:00:00,Dallas Mavericks,99,Minnesota Timberwolves,112,,16837,False,2018
/boxscores/201711040DEN.html,2017-11-04,21:00:00,Golden State Warriors,127,Denver Nuggets,108,,19711,False,2018
/boxscores/201711050CLE.html,2017-11-05,15:00:00,Atlanta Hawks,117,Cleveland Cavaliers,115,,20562,False,2018
/boxscores/201711050LAC.html,2017-11-05,15:30:00,Miami Heat,104,Los Angeles Clippers,101,,15676,False,2018
/boxscores/201711050ORL.html,2017-11-05,18:00:00,Boston Celtics,104,Orlando Magic,88,,17731,False,2018
/boxscores/201711050TOR.html,2017-11-05,18:00:00,Washington Wizards,107,Toronto Raptors,96,,19800,False,2018
/boxscores/201711050HOU.html,2017-11-05,19:00:00,Utah Jazz,110,Houston Rockets,137,,16914,False,2018
/boxscores/201711050SAS.html,2017-11-05,19:00:00,Phoenix Suns,95,San Antonio Spurs,112,,18038,False,2018
/boxscores/201711050NYK.html,2017-11-05,19:30:00,Indiana Pacers,101,New York Knicks,108,,17889,False,2018
/boxscores/201711050MIN.html,2017-11-05,20:00:00,Charlotte Hornets,94,Minnesota Timberwolves,112,,14124,False,2018
/boxscores/201711050POR.html,2017-11-05,21:00:00,Oklahoma City Thunder,99,Portland Trail Blazers,103,,19393,False,2018
/boxscores/201711050LAL.html,2017-11-05,21:30:00,Memphis Grizzlies,102,Los Angeles Lakers,107,,18997,False,2018
/boxscores/201711060ATL.html,2017-11-06,19:30:00,Boston Celtics,110,Atlanta Hawks,107,,13215,False,2018
/boxscores/201711060PHO.html,2017-11-06,21:00:00,Brooklyn Nets,98,Phoenix Suns,92,,15905,False,2018
/boxscores/201711060GSW.html,2017-11-06,22:30:00,Miami Heat,80,Golden State Warriors,97,,19596,False,2018
/boxscores/201711070CLE.html,2017-11-07,19:00:00,Milwaukee Bucks,119,Cleveland Cavaliers,124,,20562,False,2018
/boxscores/201711070IND.html,2017-11-07,19:00:00,New Orleans Pelicans,117,Indiana Pacers,112,,15014,False,2018
/boxscores/201711070WAS.html,2017-11-07,19:00:00,Dallas Mavericks,113,Washington Wizards,99,,14505,False,2018
/boxscores/201711070NYK.html,2017-11-07,19:30:00,Charlotte Hornets,113,New York Knicks,118,,18704,False,2018
/boxscores/201711070TOR.html,2017-11-07,19:30:00,Chicago Bulls,114,Toronto Raptors,119,,19800,False,2018
/boxscores/201711070SAS.html,2017-11-07,20:30:00,Los Angeles Clippers,107,San Antonio Spurs,120,,18418,False,2018
/boxscores/201711070DEN.html,2017-11-07,21:00:00,Brooklyn Nets,104,Denver Nuggets,112,,14058,False,2018
/boxscores/201711070UTA.html,2017-11-07,21:00:00,Philadelphia 76ers,104,Utah Jazz,97,,16063,False,2018
/boxscores/201711070POR.html,2017-11-07,22:00:00,Memphis Grizzlies,98,Portland Trail Blazers,97,,18692,False,2018
/boxscores/201711070SAC.html,2017-11-07,22:00:00,Oklahoma City Thunder,86,Sacramento Kings,94,,17583,False,2018
/boxscores/201711080DET.html,2017-11-08,19:00:00,Indiana Pacers,97,Detroit Pistons,114,,14407,False,2018
/boxscores/201711080ORL.html,2017-11-08,19:00:00,New York Knicks,99,Orlando Magic,112,,18803,False,2018
/boxscores/201711080BOS.html,2017-11-08,20:00:00,Los Angeles Lakers,96,Boston Celtics,107,,18624,False,2018
/boxscores/201711080PHO.html,2017-11-08,21:00:00,Miami Heat,126,Phoenix Suns,115,,16500,False,2018
/boxscores/201711080GSW.html,2017-11-08,22:30:00,Minnesota Timberwolves,101,Golden State Warriors,125,,19596,False,2018
/boxscores/201711090WAS.html,2017-11-09,19:00:00,Los Angeles Lakers,95,Washington Wizards,111,,20356,False,2018
/boxscores/201711090TOR.html,2017-11-09,19:30:00,New Orleans Pelicans,118,Toronto Raptors,122,,19800,False,2018
/boxscores/201711090HOU.html,2017-11-09,20:00:00,Cleveland Cavaliers,113,Houston Rockets,117,,18055,False,2018
/boxscores/201711090SAC.html,2017-11-09,22:00:00,Philadelphia 76ers,108,Sacramento Kings,109,,17583,False,2018
/boxscores/201711090DEN.html,2017-11-09,22:30:00,Oklahoma City Thunder,94,Denver Nuggets,102,,19520,False,2018
/boxscores/201711100DET.html,2017-11-10,19:00:00,Atlanta Hawks,104,Detroit Pistons,111,,16687,False,2018
/boxscores/201711100BOS.html,2017-11-10,19:30:00,Charlotte Hornets,87,Boston Celtics,90,,18624,False,2018
/boxscores/201711100CHI.html,2017-11-10,20:00:00,Indiana Pacers,105,Chicago Bulls,87,,22416,False,2018
/boxscores/201711100OKC.html,2017-11-10,21:00:00,Los Angeles Clippers,111,Oklahoma City Thunder,120,,18203,False,2018
/boxscores/201711100PHO.html,2017-11-10,21:00:00,Orlando Magic,128,Phoenix Suns,112,,16507,False,2018
/boxscores/201711100SAS.html,2017-11-10,21:00:00,Milwaukee Bucks,94,San Antonio Spurs,87,,18418,False,2018
/boxscores/201711100UTA.html,2017-11-10,21:00:00,Miami Heat,84,Utah Jazz,74,,18306,False,2018
/boxscores/201711100POR.html,2017-11-10,22:00:00,Brooklyn Nets,101,Portland Trail Blazers,97,,19393,False,2018
/boxscores/201711110NOP.html,2017-11-11,19:00:00,Los Angeles Clippers,103,New Orleans Pelicans,111,,17624,False,2018
/boxscores/201711110WAS.html,2017-11-11,19:00:00,Atlanta Hawks,94,Washington Wizards,113,,17260,False,2018
/boxscores/201711110HOU.html,2017-11-11,20:00:00,Memphis Grizzlies,96,Houston Rockets,111,,18055,False,2018
/boxscores/201711110NYK.html,2017-11-11,20:00:00,Sacramento Kings,91,New York Knicks,118,,19812,False,2018
/boxscores/201711110DAL.html,2017-11-11,20:30:00,Cleveland Cavaliers,111,Dallas Mavericks,104,,20378,False,2018
/boxscores/201711110GSW.html,2017-11-11,20:30:00,Philadelphia 76ers,114,Golden State Warriors,135,,19596,False,2018
/boxscores/201711110MIL.html,2017-11-11,20:30:00,Los Angeles Lakers,90,Milwaukee Bucks,98,,18717,False,2018
/boxscores/201711110SAS.html,2017-11-11,20:30:00,Chicago Bulls,94,San Antonio Spurs,133,,18418,False,2018
/boxscores/201711110DEN.html,2017-11-11,21:00:00,Orlando Magic,107,Denver Nuggets,125,,16688,False,2018
/boxscores/201711110PHO.html,2017-11-11,21:00:00,Minnesota Timberwolves,110,Phoenix Suns,118,,16910,False,2018
/boxscores/201711110UTA.html,2017-11-11,21:00:00,Brooklyn Nets,106,Utah Jazz,114,,17413,False,2018
/boxscores/201711120BOS.html,2017-11-12,15:30:00,Toronto Raptors,94,Boston Celtics,95,,18624,False,2018
/boxscores/201711120DET.html,2017-11-12,16:00:00,Miami Heat,103,Detroit Pistons,112,,16236,False,2018
/boxscores/201711120IND.html,2017-11-12,18:00:00,Houston Rockets,118,Indiana Pacers,95,,15581,False,2018
/boxscores/201711120OKC.html,2017-11-12,19:00:00,Dallas Mavericks,99,Oklahoma City Thunder,112,,18203,False,2018
/boxscores/201711130WAS.html,2017-11-13,19:00:00,Sacramento Kings,92,Washington Wizards,110,,14660,False,2018
/boxscores/201711130NYK.html,2017-11-13,19:30:00,Cleveland Cavaliers,104,New York Knicks,101,,19812,False,2018
/boxscores/201711130MIL.html,2017-11-13,20:00:00,Memphis Grizzlies,103,Milwaukee Bucks,110,,13244,False,2018
/boxscores/201711130NOP.html,2017-11-13,20:00:00,Atlanta Hawks,105,New Orleans Pelicans,106,,14631,False,2018
/boxscores/201711130PHO.html,2017-11-13,21:00:00,Los Angeles Lakers,100,Phoenix Suns,93,,17533,False,2018
/boxscores/201711130UTA.html,2017-11-13,21:00:00,Minnesota Timberwolves,109,Utah Jazz,98,,17236,False,2018
/boxscores/201711130POR.html,2017-11-13,22:00:00,Denver Nuggets,82,Portland Trail Blazers,99,,18895,False,2018
/boxscores/201711130GSW.html,2017-11-13,22:30:00,Orlando Magic,100,Golden State Warriors,110,,19596,False,2018
/boxscores/201711130LAC.html,2017-11-13,22:30:00,Philadelphia 76ers,109,Los Angeles Clippers,105,,19068,False,2018
/boxscores/201711140BRK.html,2017-11-14,19:30:00,Boston Celtics,109,Brooklyn Nets,102,,17732,False,2018
/boxscores/201711140HOU.html,2017-11-14,20:00:00,Toronto Raptors,129,Houston Rockets,113,,18055,False,2018
/boxscores/201711140DAL.html,2017-11-14,20:30:00,San Antonio Spurs,97,Dallas Mavericks,91,,19535,False,2018
/boxscores/201711150ATL.html,2017-11-15,19:30:00,Sacramento Kings,80,Atlanta Hawks,126,,13860,False,2018
/boxscores/201711150MIA.html,2017-11-15,19:30:00,Washington Wizards,102,Miami Heat,93,,19600,False,2018
/boxscores/201711150NYK.html,2017-11-15,19:30:00,Utah Jazz,101,New York Knicks,106,,18695,False,2018
/boxscores/201711150CHO.html,2017-11-15,20:00:00,Cleveland Cavaliers,115,Charlotte Hornets,107,,19427,False,2018
/boxscores/201711150MEM.html,2017-11-15,20:00:00,Indiana Pacers,116,Memphis Grizzlies,113,,16033,False,2018
/boxscores/201711150MIL.html,2017-11-15,20:00:00,Detroit Pistons,95,Milwaukee Bucks,99,,14594,False,2018
/boxscores/201711150MIN.html,2017-11-15,20:00:00,San Antonio Spurs,86,Minnesota Timberwolves,98,,18978,False,2018
/boxscores/201711150NOP.html,2017-11-15,20:00:00,Toronto Raptors,125,New Orleans Pelicans,116,,15654,False,2018
/boxscores/201711150OKC.html,2017-11-15,20:00:00,Chicago Bulls,79,Oklahoma City Thunder,92,,18203,False,2018
/boxscores/201711150POR.html,2017-11-15,22:00:00,Orlando Magic,94,Portland Trail Blazers,99,,19206,False,2018
/boxscores/201711150LAL.html,2017-11-15,22:30:00,Philadelphia 76ers,115,Los Angeles Lakers,109,,18997,False,2018
/boxscores/201711160BOS.html,2017-11-16,20:00:00,Golden State Warriors,88,Boston Celtics,92,,18624,False,2018
/boxscores/201711160PHO.html,2017-11-16,22:30:00,Houston Rockets,142,Phoenix Suns,116,,16875,False,2018
/boxscores/201711170IND.html,2017-11-17,19:00:00,Detroit Pistons,100,Indiana Pacers,107,,17188,False,2018
/boxscores/201711170WAS.html,2017-11-17,19:00:00,Miami Heat,91,Washington Wizards,88,,17551,False,2018
/boxscores/201711170BRK.html,2017-11-17,19:30:00,Utah Jazz,107,Brooklyn Nets,118,,14495,False,2018
/boxscores/201711170CLE.html,2017-11-17,19:30:00,Los Angeles Clippers,113,Cleveland Cavaliers,118,OT,20562,False,2018
/boxscores/201711170TOR.html,2017-11-17,19:30:00,New York Knicks,84,Toronto Raptors,107,,19800,False,2018
/boxscores/201711170CHI.html,2017-11-17,20:00:00,Charlotte Hornets,120,Chicago Bulls,123,,20493,False,2018
/boxscores/201711170SAS.html,2017-11-17,20:00:00,Oklahoma City Thunder,101,San Antonio Spurs,104,,18418,False,2018
/boxscores/201711170DAL.html,2017-11-17,20:30:00,Minnesota Timberwolves,111,Dallas Mavericks,87,,19459,False,2018
/boxscores/201711170SAC.html,2017-11-17,22:00:00,Portland Trail Blazers,82,Sacramento Kings,86,,17583,False,2018
/boxscores/201711170DEN.html,2017-11-17,22:30:00,New Orleans Pelicans,114,Denver Nuggets,146,,16816,False,2018
/boxscores/201711170LAL.html,2017-11-17,22:30:00,Phoenix Suns,122,Los Angeles Lakers,113,,18997,False,2018
/boxscores/201711180CHO.html,2017-11-18,19:00:00,Los Angeles Clippers,87,Charlotte Hornets,102,,17640,False,2018
/boxscores/201711180ORL.html,2017-11-18,19:00:00,Utah Jazz,125,Orlando Magic,85,,19157,False,2018
/boxscores/201711180ATL.html,2017-11-18,19:30:00,Boston Celtics,110,Atlanta Hawks,99,,16381,False,2018
