br_href,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,overtimes,attendance,playoffs,season_year
/boxscores/201810190UTA.html,2018-10-19,22:30:00,Golden State Warriors,124,Utah Jazz,123,,18306,False,2019
/boxscores/201810200IND.html,2018-10-20,19:00:00,Brooklyn Nets,112,Indiana Pacers,132,,17007,False,2019
/boxscores/201810200WAS.html,2018-10-20,19:00:00,Toronto Raptors,117,Washington Wizards,113,,16185,False,2019
/boxscores/201810200NYK.html,2018-10-20,19:30:00,Boston Celtics,103,New York Knicks,101,,19427,False,2019
/boxscores/201810200PHI.html,2018-10-20,19:30:00,Orlando Magic,115,Philadelphia 76ers,116,,20300,False,2019
/boxscores/201810200CHI.html,2018-10-20,20:00:00,Detroit Pistons,118,Chicago Bulls,116,,21289,False,2019
/boxscores/201810200MIA.html,2018-10-20,20:00:00,Charlotte Hornets,113,Miami Heat,112,,19600,False,2019
/boxscores/201810200DAL.html,2018-10-20,20:30:00,Minnesota Timberwolves,136,Dallas Mavericks,140,,20205,False,2019
/boxscores/201810200DEN.html,2018-10-20,21:00:00,Phoenix Suns,91,Denver Nuggets,119,,19592,False,2019
/boxscores/201810200POR.html,2018-10-20,22:00:00,San Antonio Spurs,108,Portland Trail Blazers,121,,19461,False,2019
/boxscores/201810200LAL.html,2018-10-20,22:30:00,Houston Rockets,124,Los Angeles Lakers,115,,18997,False,2019
/boxscores/201810210CLE.html,2018-10-21,18:00:00,Atlanta Hawks,133,Cleveland Cavaliers,111,,19432,False,2019
/boxscores/201810210OKC.html,2018-10-21,19:00:00,Sacramento Kings,131,Oklahoma City Thunder,120,,18203,False,2019
/boxscores/201810210DEN.html,2018-10-21,20:00:00,Golden State Warriors,98,Denver Nuggets,100,,19520,False,2019
/boxscores/201810210LAC.html,2018-10-21,21:00:00,Houston Rockets,112,Los Angeles Clippers,115,,16149,False,2019
/boxscores/201810220BOS.html,2018-10-22,19:30:00,Orlando Magic,93,Boston Celtics,90,,18624,False,2019
/boxscores/201810220TOR.html,2018-10-22,19:30:00,Charlotte Hornets,106,Toronto Raptors,127,,19800,False,2019
/boxscores/201810220MIL.html,2018-10-22,20:00:00,New York Knicks,113,Milwaukee Bucks,124,,16228,False,2019
/boxscores/201810220MIN.html,2018-10-22,20:00:00,Indiana Pacers,91,Minnesota Timberwolves,101,,10371,False,2019
/boxscores/201810220DAL.html,2018-10-22,20:30:00,Chicago Bulls,109,Dallas Mavericks,115,,19291,False,2019
/boxscores/201810220UTA.html,2018-10-22,21:00:00,Memphis Grizzlies,92,Utah Jazz,84,,18306,False,2019
/boxscores/201810220POR.html,2018-10-22,22:00:00,Washington Wizards,125,Portland Trail Blazers,124,OT,19187,False,2019
/boxscores/201810220GSW.html,2018-10-22,22:30:00,Phoenix Suns,103,Golden State Warriors,123,,19596,False,2019
/boxscores/201810220LAL.html,2018-10-22,22:30:00,San Antonio Spurs,143,Los Angeles Lakers,142,OT,18997,False,2019
/boxscores/201810230DET.html,2018-10-23,19:00:00,Philadelphia 76ers,132,Detroit Pistons,133,OT,14418,False,2019
/boxscores/201810230NOP.html,2018-10-23,20:00:00,Los Angeles Clippers,109,New Orleans Pelicans,116,,14625,False,2019
/boxscores/201810230DEN.html,2018-10-23,21:00:00,Sacramento Kings,112,Denver Nuggets,126,,13214,False,2019
/boxscores/201810240ATL.html,2018-10-24,19:00:00,Dallas Mavericks,104,Atlanta Hawks,111,,16705,False,2019
/boxscores/201810240CLE.html,2018-10-24,19:00:00,Brooklyn Nets,102,Cleveland Cavaliers,86,,19432,False,2019
/boxscores/201810240MIA.html,2018-10-24,19:30:00,New York Knicks,87,Miami Heat,110,,19600,False,2019
/boxscores/201810240TOR.html,2018-10-24,19:30:00,Minnesota Timberwolves,105,Toronto Raptors,112,,19800,False,2019
/boxscores/201810240CHI.html,2018-10-24,20:00:00,Charlotte Hornets,110,Chicago Bulls,112,,19170,False,2019
/boxscores/201810240HOU.html,2018-10-24,20:00:00,Utah Jazz,100,Houston Rockets,89,,18055,False,2019
/boxscores/201810240SAS.html,2018-10-24,20:30:00,Indiana Pacers,116,San Antonio Spurs,96,,18354,False,2019
/boxscores/201810240MIL.html,2018-10-24,21:30:00,Philadelphia 76ers,108,Milwaukee Bucks,123,,17341,False,2019
/boxscores/201810240PHO.html,2018-10-24,22:00:00,Los Angeles Lakers,131,Phoenix Suns,113,,18055,False,2019
/boxscores/201810240SAC.html,2018-10-24,22:00:00,Memphis Grizzlies,92,Sacramento Kings,97,,14198,False,2019
/boxscores/201810240GSW.html,2018-10-24,22:30:00,Washington Wizards,122,Golden State Warriors,144,,19596,False,2019
/boxscores/201810250DET.html,2018-10-25,19:00:00,Cleveland Cavaliers,103,Detroit Pistons,110,,15896,False,2019
/boxscores/201810250ORL.html,2018-10-25,19:00:00,Portland Trail Blazers,128,Orlando Magic,114,,15114,False,2019
/boxscores/201810250OKC.html,2018-10-25,20:00:00,Boston Celtics,101,Oklahoma City Thunder,95,,18203,False,2019
/boxscores/201810250LAL.html,2018-10-25,22:30:00,Denver Nuggets,114,Los Angeles Lakers,121,,18997,False,2019
/boxscores/201810260CHO.html,2018-10-26,19:00:00,Chicago Bulls,106,Charlotte Hornets,135,,15220,False,2019
/boxscores/201810260NYK.html,2018-10-26,19:30:00,Golden State Warriors,128,New York Knicks,100,,19812,False,2019
/boxscores/201810260TOR.html,2018-10-26,19:30:00,Dallas Mavericks,107,Toronto Raptors,116,,19800,False,2019
/boxscores/201810260HOU.html,2018-10-26,20:00:00,Los Angeles Clippers,133,Houston Rockets,113,,18055,False,2019
/boxscores/201810260MIN.html,2018-10-26,20:00:00,Milwaukee Bucks,125,Minnesota Timberwolves,95,,16334,False,2019
/boxscores/201810260NOP.html,2018-10-26,20:00:00,Brooklyn Nets,115,New Orleans Pelicans,117,,15272,False,2019
/boxscores/201810260SAC.html,2018-10-26,22:00:00,Washington Wizards,112,Sacramento Kings,116,,14101,False,2019
/boxscores/201810270DET.html,2018-10-27,19:00:00,Boston Celtics,109,Detroit Pistons,89,,18120,False,2019
/boxscores/201810270NOP.html,2018-10-27,19:00:00,Utah Jazz,132,New Orleans Pelicans,111,,16373,False,2019
/boxscores/201810270ATL.html,2018-10-27,19:30:00,Chicago Bulls,97,Atlanta Hawks,85,,15549,False,2019
/boxscores/201810270CLE.html,2018-10-27,19:30:00,Indiana Pacers,119,Cleveland Cavaliers,107,,19432,False,2019
/boxscores/201810270PHI.html,2018-10-27,19:30:00,Charlotte Hornets,103,Philadelphia 76ers,105,,20203,False,2019
/boxscores/201810270MEM.html,2018-10-27,20:00:00,Phoenix Suns,96,Memphis Grizzlies,117,,15926,False,2019
/boxscores/201810270MIA.html,2018-10-27,20:00:00,Portland Trail Blazers,111,Miami Heat,120,,19600,False,2019
/boxscores/201810270MIL.html,2018-10-27,20:30:00,Orlando Magic,91,Milwaukee Bucks,113,,17341,False,2019
/boxscores/201810270SAS.html,2018-10-27,20:30:00,Los Angeles Lakers,106,San Antonio Spurs,110,,18589,False,2019
/boxscores/201810280BRK.html,2018-10-28,17:00:00,Golden State Warriors,120,Brooklyn Nets,114,,17732,False,2019
/boxscores/201810280DAL.html,2018-10-28,19:00:00,Utah Jazz,113,Dallas Mavericks,104,,19571,False,2019
/boxscores/201810280OKC.html,2018-10-28,19:00:00,Phoenix Suns,110,Oklahoma City Thunder,117,,18203,False,2019
/boxscores/201810280LAC.html,2018-10-28,21:30:00,Washington Wizards,104,Los Angeles Clippers,136,,16491,False,2019
/boxscores/201810290IND.html,2018-10-29,19:00:00,Portland Trail Blazers,103,Indiana Pacers,93,,15788,False,2019
/boxscores/201810290PHI.html,2018-10-29,19:00:00,Atlanta Hawks,92,Philadelphia 76ers,113,,20269,False,2019
/boxscores/201810290MIA.html,2018-10-29,19:30:00,Sacramento Kings,123,Miami Heat,113,,19600,False,2019
/boxscores/201810290NYK.html,2018-10-29,19:30:00,Brooklyn Nets,96,New York Knicks,115,,19221,False,2019
/boxscores/201810290CHI.html,2018-10-29,20:00:00,Golden State Warriors,149,Chicago Bulls,124,,21076,False,2019
/boxscores/201810290MIL.html,2018-10-29,20:00:00,Toronto Raptors,109,Milwaukee Bucks,124,,17341,False,2019
/boxscores/201810290MIN.html,2018-10-29,20:00:00,Los Angeles Lakers,120,Minnesota Timberwolves,124,,18978,False,2019
/boxscores/201810290SAS.html,2018-10-29,20:30:00,Dallas Mavericks,108,San Antonio Spurs,113,OT,18354,False,2019
/boxscores/201810290DEN.html,2018-10-29,21:00:00,New Orleans Pelicans,111,Denver Nuggets,116,,15217,False,2019
/boxscores/201810300CHO.html,2018-10-30,19:00:00,Miami Heat,113,Charlotte Hornets,125,,14117,False,2019
/boxscores/201810300CLE.html,2018-10-30,19:00:00,Atlanta Hawks,114,Cleveland Cavaliers,136,,19432,False,2019
/boxscores/201810300ORL.html,2018-10-30,19:00:00,Sacramento Kings,107,Orlando Magic,99,,15074,False,2019
/boxscores/201810300BOS.html,2018-10-30,19:30:00,Detroit Pistons,105,Boston Celtics,108,,18624,False,2019
/boxscores/201810300TOR.html,2018-10-30,19:30:00,Philadelphia 76ers,112,Toronto Raptors,129,,19800,False,2019
/boxscores/201810300HOU.html,2018-10-30,20:00:00,Portland Trail Blazers,104,Houston Rockets,85,,18055,False,2019
/boxscores/201810300MEM.html,2018-10-30,20:00:00,Washington Wizards,95,Memphis Grizzlies,107,,14106,False,2019
/boxscores/201810300OKC.html,2018-10-30,20:00:00,Los Angeles Clippers,110,Oklahoma City Thunder,128,,18203,False,2019
/boxscores/201810310BRK.html,2018-10-31,19:30:00,Detroit Pistons,119,Brooklyn Nets,120,OT,12862,False,2019
/boxscores/201810310CHI.html,2018-10-31,20:00:00,Denver Nuggets,108,Chicago Bulls,107,OT,19027,False,2019
/boxscores/201810310MIN.html,2018-10-31,20:00:00,Utah Jazz,125,Minnesota Timberwolves,128,,10079,False,2019
/boxscores/201810310NYK.html,2018-10-31,20:00:00,Indiana Pacers,107,New York Knicks,101,,18295,False,2019
/boxscores/201810310GSW.html,2018-10-31,22:30:00,New Orleans Pelicans,121,Golden State Warriors,131,,19596,False,2019
/boxscores/201810310LAL.html,2018-10-31,22:30:00,Dallas Mavericks,113,Los Angeles Lakers,114,,18997,False,2019
/boxscores/201810310PHO.html,2018-10-31,22:30:00,San Antonio Spurs,120,Phoenix Suns,90,,12328,False,2019
/boxscores/201811010CHO.html,2018-11-01,19:00:00,Oklahoma City Thunder,111,Charlotte Hornets,107,,14583,False,2019
/boxscores/201811010CLE.html,2018-11-01,19:00:00,Denver Nuggets,110,Cleveland Cavaliers,91,,19432,False,2019
/boxscores/201811010PHI.html,2018-11-01,19:00:00,Los Angeles Clippers,113,Philadelphia 76ers,122,,20246,False,2019
/boxscores/201811010ATL.html,2018-11-01,19:30:00,Sacramento Kings,146,Atlanta Hawks,115,,12095,False,2019
/boxscores/201811010BOS.html,2018-11-01,20:00:00,Milwaukee Bucks,113,Boston Celtics,117,,18624,False,2019
/boxscores/201811010POR.html,2018-11-01,22:30:00,New Orleans Pelicans,119,Portland Trail Blazers,132,,18921,False,2019
/boxscores/201811020ORL.html,2018-11-02,19:00:00,Los Angeles Clippers,120,Orlando Magic,95,,15953,False,2019
/boxscores/201811020BRK.html,2018-11-02,19:30:00,Houston Rockets,119,Brooklyn Nets,111,,14013,False,2019
/boxscores/201811020CHI.html,2018-11-02,20:00:00,Indiana Pacers,107,Chicago Bulls,105,,19704,False,2019
/boxscores/201811020WAS.html,2018-11-02,20:00:00,Oklahoma City Thunder,134,Washington Wizards,111,,20409,False,2019
/boxscores/201811020DAL.html,2018-11-02,20:30:00,New York Knicks,118,Dallas Mavericks,106,,20008,False,2019
/boxscores/201811020UTA.html,2018-11-02,21:00:00,Memphis Grizzlies,110,Utah Jazz,100,,18306,False,2019
/boxscores/201811020PHO.html,2018-11-02,22:00:00,Toronto Raptors,107,Phoenix Suns,98,,15843,False,2019
/boxscores/201811020GSW.html,2018-11-02,22:30:00,Minnesota Timberwolves,99,Golden State Warriors,116,,19596,False,2019
/boxscores/201811030PHI.html,2018-11-03,13:00:00,Detroit Pistons,99,Philadelphia 76ers,109,,20289,False,2019
/boxscores/201811030CHO.html,2018-11-03,19:00:00,Cleveland Cavaliers,94,Charlotte Hornets,126,,16221,False,2019
/boxscores/201811030IND.html,2018-11-03,19:00:00,Boston Celtics,101,Indiana Pacers,102,,17505,False,2019
/boxscores/201811030ATL.html,2018-11-03,19:30:00,Miami Heat,118,Atlanta Hawks,123,,16303,False,2019
/boxscores/201811030CHI.html,2018-11-03,20:00:00,Houston Rockets,96,Chicago Bulls,88,,20505,False,2019
/boxscores/201811030SAS.html,2018-11-03,20:30:00,New Orleans Pelicans,95,San Antonio Spurs,109,,18354,False,2019
/boxscores/201811030DEN.html,2018-11-03,21:00:00,Utah Jazz,88,Denver Nuggets,103,,19520,False,2019
/boxscores/201811030POR.html,2018-11-03,22:00:00,Los Angeles Lakers,114,Portland Trail Blazers,110,,19848,False,2019
/boxscores/201811040MIL.html,2018-11-04,15:30:00,Sacramento Kings,109,Milwaukee Bucks,144,,17341,False,2019
/boxscores/201811040BRK.html,2018-11-04,18:00:00,Philadelphia 76ers,97,Brooklyn Nets,122,,12826,False,2019
/boxscores/201811040WAS.html,2018-11-04,18:00:00,New York Knicks,95,Washington Wizards,108,,16679,False,2019
/boxscores/201811040SAS.html,2018-11-04,19:00:00,Orlando Magic,117,San Antonio Spurs,110,,18354,False,2019
/boxscores/201811040PHO.html,2018-11-04,20:00:00,Memphis Grizzlies,100,Phoenix Suns,102,,13074,False,2019
/boxscores/201811040POR.html,2018-11-04,21:00:00,Minnesota Timberwolves,81,Portland Trail Blazers,111,,19522,False,2019
/boxscores/201811040LAL.html,2018-11-04,21:30:00,Toronto Raptors,121,Los Angeles Lakers,107,,18997,False,2019
/boxscores/201811050DET.html,2018-11-05,19:00:00,Miami Heat,120,Detroit Pistons,115,OT,14148,False,2019
/boxscores/201811050IND.html,2018-11-05,19:00:00,Houston Rockets,98,Indiana Pacers,94,,14735,False,2019
/boxscores/201811050ORL.html,2018-11-05,19:00:00,Cleveland Cavaliers,100,Orlando Magic,102,,15009,False,2019
/boxscores/201811050NYK.html,2018-11-05,19:30:00,Chicago Bulls,116,New York Knicks,115,2OT,19812,False,2019
/boxscores/201811050OKC.html,2018-11-05,20:00:00,New Orleans Pelicans,116,Oklahoma City Thunder,122,,18203,False,2019
/boxscores/201811050DEN.html,2018-11-05,21:00:00,Boston Celtics,107,Denver Nuggets,115,,19520,False,2019
/boxscores/201811050UTA.html,2018-11-05,21:00:00,Toronto Raptors,124,Utah Jazz,111,,18306,False,2019
/boxscores/201811050GSW.html,2018-11-05,22:30:00,Memphis Grizzlies,101,Golden State Warriors,117,,19596,False,2019
/boxscores/201811050LAC.html,2018-11-05,22:30:00,Minnesota Timberwolves,109,Los Angeles Clippers,120,,16564,False,2019
/boxscores/201811060CHO.html,2018-11-06,19:00:00,Atlanta Hawks,102,Charlotte Hornets,113,,13955,False,2019
/boxscores/201811060DAL.html,2018-11-06,20:30:00,Washington Wizards,100,Dallas Mavericks,119,,19234,False,2019
/boxscores/201811060PHO.html,2018-11-06,21:00:00,Brooklyn Nets,104,Phoenix Suns,82,,14205,False,2019
/boxscores/201811060POR.html,2018-11-06,22:00:00,Milwaukee Bucks,103,Portland Trail Blazers,118,,19512,False,2019
/boxscores/201811070CLE.html,2018-11-07,19:00:00,Oklahoma City Thunder,95,Cleveland Cavaliers,86,,19432,False,2019
/boxscores/201811070ORL.html,2018-11-07,19:00:00,Detroit Pistons,103,Orlando Magic,96,,16103,False,2019
/boxscores/201811070ATL.html,2018-11-07,19:30:00,New York Knicks,112,Atlanta Hawks,107,,12412,False,2019
/boxscores/201811070MIA.html,2018-11-07,19:30:00,San Antonio Spurs,88,Miami Heat,95,,19600,False,2019
/boxscores/201811070IND.html,2018-11-07,20:00:00,Philadelphia 76ers,100,Indiana Pacers,94,,16434,False,2019
/boxscores/201811070MEM.html,2018-11-07,20:00:00,Denver Nuggets,87,Memphis Grizzlies,89,,15832,False,2019
/boxscores/201811070NOP.html,2018-11-07,20:00:00,Chicago Bulls,98,New Orleans Pelicans,107,,15514,False,2019
/boxscores/201811070UTA.html,2018-11-07,21:00:00,Dallas Mavericks,102,Utah Jazz,117,,18306,False,2019
/boxscores/201811070SAC.html,2018-11-07,22:00:00,Toronto Raptors,114,Sacramento Kings,105,,17583,False,2019
/boxscores/201811070LAL.html,2018-11-07,22:30:00,Minnesota Timberwolves,110,Los Angeles Lakers,114,,18997,False,2019
/boxscores/201811080OKC.html,2018-11-08,20:00:00,Houston Rockets,80,Oklahoma City Thunder,98,,18203,False,2019
/boxscores/201811080PHO.html,2018-11-08,21:00:00,Boston Celtics,116,Phoenix Suns,109,OT,17359,False,2019
/boxscores/201811080POR.html,2018-11-08,22:00:00,Los Angeles Clippers,105,Portland Trail Blazers,116,,19170,False,2019
/boxscores/201811080GSW.html,2018-11-08,22:30:00,Milwaukee Bucks,134,Golden State Warriors,111,,19596,False,2019
/boxscores/201811090ORL.html,2018-11-09,19:00:00,Washington Wizards,108,Orlando Magic,117,,16562,False,2019
/boxscores/201811090PHI.html,2018-11-09,19:00:00,Charlotte Hornets,132,Philadelphia 76ers,133,OT,20424,False,2019
/boxscores/201811090ATL.html,2018-11-09,19:30:00,Detroit Pistons,124,Atlanta Hawks,109,,14759,False,2019
/boxscores/201811090MIA.html,2018-11-09,20:00:00,Indiana Pacers,110,Miami Heat,102,,19600,False,2019
/boxscores/201811090DEN.html,2018-11-09,21:00:00,Brooklyn Nets,112,Denver Nuggets,110,,19520,False,2019
/boxscores/201811090UTA.html,2018-11-09,21:30:00,Boston Celtics,115,Utah Jazz,123,,18306,False,2019
/boxscores/201811090SAC.html,2018-11-09,22:00:00,Minnesota Timberwolves,110,Sacramento Kings,121,,17583,False,2019
/boxscores/201811100TOR.html,2018-11-10,15:00:00,New York Knicks,112,Toronto Raptors,128,,19800,False,2019
/boxscores/201811100LAC.html,2018-11-10,15:30:00,Milwaukee Bucks,126,Los Angeles Clippers,128,OT,17486,False,2019
/boxscores/201811100NOP.html,2018-11-10,19:00:00,Phoenix Suns,99,New Orleans Pelicans,119,,15222,False,2019
/boxscores/201811100CHI.html,2018-11-10,20:00:00,Cleveland Cavaliers,98,Chicago Bulls,99,,21506,False,2019
/boxscores/201811100MEM.html,2018-11-10,20:00:00,Philadelphia 76ers,106,Memphis Grizzlies,112,OT,16904,False,2019
/boxscores/201811100MIA.html,2018-11-10,20:00:00,Washington Wizards,116,Miami Heat,110,,19600,False,2019
/boxscores/201811100GSW.html,2018-11-10,20:30:00,Brooklyn Nets,100,Golden State Warriors,116,,19596,False,2019
/boxscores/201811100SAS.html,2018-11-10,20:30:00,Houston Rockets,89,San Antonio Spurs,96,,18354,False,2019
/boxscores/201811100DAL.html,2018-11-10,21:00:00,Oklahoma City Thunder,96,Dallas Mavericks,111,,19818,False,2019
/boxscores/201811100SAC.html,2018-11-10,22:00:00,Los Angeles Lakers,101,Sacramento Kings,86,,17583,False,2019
/boxscores/201811110DET.html,2018-11-11,15:30:00,Charlotte Hornets,113,Detroit Pistons,103,,15133,False,2019
/boxscores/201811110HOU.html,2018-11-11,19:00:00,Indiana Pacers,103,Houston Rockets,115,,18055,False,2019
/boxscores/201811110NYK.html,2018-11-11,19:30:00,Orlando Magic,115,New York Knicks,89,,19812,False,2019
/boxscores/201811110DEN.html,2018-11-11,20:00:00,Milwaukee Bucks,121,Denver Nuggets,114,,19520,False,2019
/boxscores/201811110POR.html,2018-11-11,21:00:00,Boston Celtics,94,Portland Trail Blazers,100,,19712,False,2019
/boxscores/201811110LAL.html,2018-11-11,21:30:00,Atlanta Hawks,106,Los Angeles Lakers,107,,18997,False,2019
/boxscores/201811120WAS.html,2018-11-12,19:00:00,Orlando Magic,109,Washington Wizards,117,,15346,False,2019
/boxscores/201811120MIA.html,2018-11-12,19:30:00,Philadelphia 76ers,124,Miami Heat,114,,19600,False,2019
/boxscores/201811120TOR.html,2018-11-12,19:30:00,New Orleans Pelicans,126,Toronto Raptors,110,,19800,False,2019
/boxscores/201811120CHI.html,2018-11-12,20:00:00,Dallas Mavericks,103,Chicago Bulls,98,,19012,False,2019
/boxscores/201811120MEM.html,2018-11-12,20:00:00,Utah Jazz,96,Memphis Grizzlies,88,,13477,False,2019
/boxscores/201811120MIN.html,2018-11-12,20:00:00,Brooklyn Nets,113,Minnesota Timberwolves,120,,10186,False,2019
/boxscores/201811120OKC.html,2018-11-12,20:00:00,Phoenix Suns,101,Oklahoma City Thunder,118,,18203,False,2019
/boxscores/201811120SAC.html,2018-11-12,22:00:00,San Antonio Spurs,99,Sacramento Kings,104,,15500,False,2019
/boxscores/201811120LAC.html,2018-11-12,22:30:00,Golden State Warriors,116,Los Angeles Clippers,121,OT,19068,False,2019
/boxscores/201811130CLE.html,2018-11-13,19:00:00,Charlotte Hornets,89,Cleveland Cavaliers,113,,19432,False,2019
/boxscores/201811130DEN.html,2018-11-13,21:00:00,Houston Rockets,109,Denver Nuggets,99,,16741,False,2019
/boxscores/201811130GSW.html,2018-11-13,22:30:00,Atlanta Hawks,103,Golden State Warriors,110,,19596,False,2019
/boxscores/201811140ORL.html,2018-11-14,19:00:00,Philadelphia 76ers,106,Orlando Magic,111,,15921,False,2019
/boxscores/201811140WAS.html,2018-11-14,19:00:00,Cleveland Cavaliers,95,Washington Wizards,119,,14537,False,2019
/boxscores/201811140BOS.html,2018-11-14,19:30:00,Chicago Bulls,82,Boston Celtics,111,,18624,False,2019
/boxscores/201811140BRK.html,2018-11-14,19:30:00,Miami Heat,120,Brooklyn Nets,107,,13317,False,2019
/boxscores/201811140TOR.html,2018-11-14,19:30:00,Detroit Pistons,106,Toronto Raptors,104,,19800,False,2019
/boxscores/201811140MIL.html,2018-11-14,20:00:00,Memphis Grizzlies,116,Milwaukee Bucks,113,,16817,False,2019
/boxscores/201811140MIN.html,2018-11-14,20:00:00,New Orleans Pelicans,100,Minnesota Timberwolves,107,,11636,False,2019
/boxscores/201811140OKC.html,2018-11-14,20:00:00,New York Knicks,103,Oklahoma City Thunder,128,,18203,False,2019
/boxscores/201811140DAL.html,2018-11-14,20:30:00,Utah Jazz,68,Dallas Mavericks,118,,19371,False,2019
/boxscores/201811140PHO.html,2018-11-14,21:00:00,San Antonio Spurs,96,Phoenix Suns,116,,14532,False,2019
/boxscores/201811140LAL.html,2018-11-14,22:30:00,Portland Trail Blazers,117,Los Angeles Lakers,126,,18997,False,2019
/boxscores/201811150HOU.html,2018-11-15,20:00:00,Golden State Warriors,86,Houston Rockets,107,,18055,False,2019
/boxscores/201811150DEN.html,2018-11-15,21:00:00,Atlanta Hawks,93,Denver Nuggets,138,,15103,False,2019
/boxscores/201811150LAC.html,2018-11-15,22:30:00,San Antonio Spurs,111,Los Angeles Clippers,116,,17463,False,2019
/boxscores/201811160BOS.html,2018-11-16,19:00:00,Toronto Raptors,116,Boston Celtics,123,OT,18624,False,2019
/boxscores/201811160IND.html,2018-11-16,19:00:00,Miami Heat,91,Indiana Pacers,99,,17923,False,2019
/boxscores/201811160PHI.html,2018-11-16,19:00:00,Utah Jazz,107,Philadelphia 76ers,113,,20485,False,2019
/boxscores/201811160WAS.html,2018-11-16,19:00:00,Brooklyn Nets,115,Washington Wizards,104,,15102,False,2019
/boxscores/201811160MEM.html,2018-11-16,20:00:00,Sacramento Kings,104,Memphis Grizzlies,112,,13811,False,2019
/boxscores/201811160MIN.html,2018-11-16,20:00:00,Portland Trail Blazers,96,Minnesota Timberwolves,112,,18978,False,2019
/boxscores/201811160NOP.html,2018-11-16,20:00:00,New York Knicks,124,New Orleans Pelicans,129,,14717,False,2019
/boxscores/201811160MIL.html,2018-11-16,21:30:00,Chicago Bulls,104,Milwaukee Bucks,123,,17341,False,2019
/boxscores/201811170BRK.html,2018-11-17,18:00:00,Los Angeles Clippers,127,Brooklyn Nets,119,,12944,False,2019
/boxscores/201811170CHO.html,2018-11-17,19:00:00,Philadelphia 76ers,122,Charlotte Hornets,119,OT,19426,False,2019
/boxscores/201811170IND.html,2018-11-17,19:00:00,Atlanta Hawks,89,Indiana Pacers,97,,17491,False,2019
/boxscores/201811170NOP.html,2018-11-17,19:00:00,Denver Nuggets,115,New Orleans Pelicans,125,,15408,False,2019
/boxscores/201811170ORL.html,2018-11-17,19:00:00,Los Angeles Lakers,117,Orlando Magic,130,,19249,False,2019
/boxscores/201811170BOS.html,2018-11-17,19:30:00,Utah Jazz,98,Boston Celtics,86,,18624,False,2019
/boxscores/201811170CHI.html,2018-11-17,20:00:00,Toronto Raptors,122,Chicago Bulls,83,,21263,False,2019
